url,democrat.vote,republican.vote,bias
http://firstread.nbcnews.com/_news/2013/08/21/20119827-booker-picks-up-official-obama-endorsement,1,0,1
http://fivethirtyeight.blogs.nytimes.com/2013/06/03/how-christie-can-maximize-the-g-o-p-s-chances-in-new-jersey/,0,0,0
http://www.nytimes.com/2013/06/19/us/politics/mccaskill-lends-support-to-group-urging-2016-clinton-run.html,0,0,0
http://www.dailykos.com/story/2013/07/17/1224351/-The-joy-of-watching-a-Cheney-bite-Republicans-in-their-behind,0,-2,2
http://politicalticker.blogs.cnn.com/2013/05/24/iowa-voters-say-yes-to-hillary-clinton/,0,0,0
http://www.breitbart.com/Big-Government/2013/10/25/Republican-Establishment-Signals-Primary-War-Against-Utah-Tea-Party-Senator-Mike-Lee,0,1,-1
http://www.dailykos.com/story/2013/06/15/1216380/-Bill-Maher-rips-into-old-members-of-Congress,-1,-1,0
http://www.breitbart.com/Big-Journalism/2013/09/03/New-Political-Media-Establishment-Thinks-More-Conservatives-Not-Needed-for-Better-Campaign-Coverage,0,0,0
http://www.huffingtonpost.com/2013/12/06/susana-martinez-vice-president_n_4400871.html,0,0,0
http://www.usatoday.com/story/news/politics/2013/03/03/celebs-turned-politicians-offer-ashley-judd-advice/1961101/,0,0,0
http://www.nytimes.com/2013/06/30/us/politics/republicans-paint-clinton-as-old-news-for-2016-presidential-election.html,-1,1,-2
"http://www.chicagotribune.com/news/local/ct-met-illinois-pension-reform-0319-20130319,0,4268989.story",-1,-1,0
http://www.huffingtonpost.com/2013/05/07/carl-paladino-buffalo-school-board_n_3234071.html,0,1,-1
http://www.dailykos.com/story/2013/01/21/1180848/-A-sad-day-in-tcot-land,0,-2,2
http://www.huffingtonpost.com/2013/05/29/john-f-kennedy-birthday_n_3353043.html,2,0,2
http://news.yahoo.com/blogs/abc-blogs/john-kerry-tears-during-smooth-confirmation-hearing-163244615--abc-news-politics.html,2,2,0
http://www.dailykos.com/story/2013/12/04/1260187/-FBI-raids-home-of-Iowa-pol-w-Bachmann-Paul-connections,0,-1,1
http://www.breitbart.com/Big-Government/2013/10/25/Republican-Establishment-Signals-Primary-War-Against-Utah-Tea-Party-Senator-Mike-Lee,0,0,0
http://news.yahoo.com/sarah-palin-relevant-162431270.html,0,-2,2
"http://www.chicagotribune.com/news/politics/clout/chi-new-general-assembly-sworn-in-as-full-plate-looms-20130109,0,4540610.story",0,0,0
http://www.breitbart.com/Big-Government/2013/12/02/Exclusive-Chris-McDaniel-challenging-Thad-Cochran-because-GOP-needs-to-find-its-conscience,0,0,0
http://politicalticker.blogs.cnn.com/2013/04/18/romney-obama-gave-a-superb-speech/,1,1,0
http://politicalticker.blogs.cnn.com/2013/01/29/kerry-confirmed-by-senate-colleagues-as-secretary-of-state/,2,-1,3
http://online.wsj.com/news/articles/SB10001424052702303936904579180363103972086,0,-1,1
http://www.nytimes.com/2013/10/01/opinion/the-dishonesty-of-voter-id-laws.html,0,0,0
http://www.washingtonpost.com/opinions/dana-milbank-tea-party-is-losing-a-few-of-its-revelers/2013/01/29/42d290ce-6a60-11e2-95b3-272d604a10a3_story.html,0,-1,1
http://politicalticker.blogs.cnn.com/2013/04/07/president-bill-clinton-i-think-america-will-have-some-very-good-choices-for-president/,1,0,1
http://www.huffingtonpost.com/2013/03/03/mitch-mcconnell-senate-race_n_2801520.html,1,-1,2
http://www.nytimes.com/2013/08/23/us/politics/in-virginia-demographic-shifts-may-help-democrats.html,0,0,0
http://www.bbc.co.uk/news/world-us-canada-23578745,0,0,0
http://www.usatoday.com/story/news/politics/2013/01/27/harkin-senate-democrats-rockefeller/1867977/,0,0,0
"http://www.latimes.com/opinion/commentary/la-oe-mcmanus-column-walker-republican-nominee-20131201,0,2063377.column",0,0,0
http://www.dailykos.com/user/old%20mule/replies,0,-1,1
"http://www.chicagotribune.com/news/opinion/editorials/ct-edit-budget-20130411,0,6534161.story",-1,-1,0
http://www.reuters.com/article/2013/02/17/us-obama-nominations-hagel-idUSBRE91G0AW20130217,1,0,1
http://www.washingtonpost.com/politics/conservative-gathering-highlights-split-in-republican-party/2013/03/16/7bb175b2-8e83-11e2-b63f-f53fb9f2fcb4_story.html,0,-1,1
http://www.cnn.com/2013/08/24/politics/new-york-times-mayor-endorsement/index.html,1,1,0
http://www.breitbart.com/Big-Government/2013/10/12/rubio-ryan-values-voters-straw-poll,0,2,-2
http://www.washingtonpost.com/politics/is-it-2016-already/2013/08/25/d6582132-0d95-11e3-bdf6-e4fc677d94a1_story.html,0,0,0
http://www.breitbart.com/InstaBlog/2013/10/05/Obama-Has-Lost-It,-1,0,-1
http://www.breitbart.com/Big-Government/2013/04/06/Local-Grassroots-Leaders-to-the-RNC-Join-Us-or-Get-the-Hell-Out-of-the-Way,0,-2,2
http://blogs.wsj.com/searealtime/2013/05/04/chatty-politicians-irk-some-malaysian-voters/,0,0,0
http://www.nytimes.com/2013/08/11/us/politics/for-freshmen-in-the-house-seats-of-plenty.html,0,0,0
http://www.nytimes.com/2013/10/04/us/politics/debt-limit-impasse.html,0,0,0
http://www.nytimes.com/2013/10/02/us/politics/shutdown-debate-congress.html,1,-1,2
http://firstread.nbcnews.com/_news/2008/10/20/4426351-obama-the-150-million-man,0,0,0
http://news.yahoo.com/america-congress-suck-103016895.html,-1,0,-1
"http://www.chicagotribune.com/news/opinion/editorials/ct-republican-pension-reform-edit-1211-20131211,0,193814.story",0,0,0
http://www.dailykos.com/story/2013/10/26/1250796/-Shock-Early-Poll-Brownback-Trails-Democrat-Paul-Davis-in-Kansas,1,-1,2
http://www.huffingtonpost.com/2013/08/13/bill-de-blasio-poll_n_3750084.html,0,0,0
http://politicalticker.blogs.cnn.com/2013/08/13/cory-booker-becomes-democratic-nominee-for-n-j-senate-seat/,0,0,0
http://www.washingtonpost.com/blogs/post-politics/wp/2013/07/02/balz-book-romney-considered-scrapping-bid-in-spring-of-2011/,0,-1,1
http://www.breitbart.com/Big-Government/2013/12/06/Mississippi-bloodbath-Cochran-seeks-reelection-against-Tea-Party,0,0,0
http://www.huffingtonpost.com/2013/08/19/north-colorado-51st-state_n_3781503.html,1,0,1
"http://www.chicagotribune.com/news/columnists/ct-oped-1110-page-20131110,0,4216070.column",0,0,0
http://firstread.nbcnews.com/_news/2013/03/01/17146631-first-thoughts-sequester-day-caps-off-an-absurd-week,0,0,0
http://nbcpolitics.nbcnews.com/_news/2013/12/31/21892891-despite-hunger-for-change-washington-gridlock-will-likely-continue,0,0,0
http://nbcpolitics.nbcnews.com/_news/2013/11/05/21322438-nbc-news-virginia-governors-race-too-close-to-call,0,0,0
http://www.washingtonpost.com/opinions/dana-milbank-republicans-are-at-a-dead-end/2013/10/15/30afc662-35d2-11e3-8a0e-4e2cf80831fc_story.html,0,-1,1
http://www.washingtonpost.com/blogs/wonkblog/wp/2013/07/31/eight-things-you-need-to-know-about-don-kohn-who-just-might-be-the-next-fed-chair/,0,0,0
http://www.breitbart.com/Big-Government/2013/12/06/Mississippi-bloodbath-Cochran-seeks-reelection-against-Tea-Party,0,0,0
http://news.yahoo.com/kerry-field-questions-panel-chairs-080534135.html,0,0,0
"http://www.chicagotribune.com/news/local/breaking/chi-governor-quinn-paul-vallas-running-mate-20131108,0,544662.story",0,0,0
http://www.nytimes.com/2013/10/31/us/politics/voters-anger-over-shutdown-is-inspiring-democrats-to-run.html,1,-1,2
http://www.breitbart.com/Big-Government/2013/03/07/Former-Bush-Adviser-Continues-Elitist-Crusade-Against-Palin-Conservatives,0,0,0
http://www.nytimes.com/2013/12/24/us/politics/upstart-groups-challenge-rove-for-gop-cash.html,0,0,0
http://www.cnn.com/2013/12/13/opinion/cupp-hillary-clinton-bankers/index.html,2,-1,3
http://www.washingtonpost.com/blogs/right-turn/wp/2013/02/18/no-excuse-to-lift-the-filibuster/,0,0,0
"http://www.chicagotribune.com/news/politics/clout/chi-robin-kelly-out-to-early-lead-in-race-to-replace-jackson-jr-in-congress-20130409,0,3424808.story",1,-1,2
http://www.dailykos.com/story/2013/11/14/1255679/-VA-Sen-Ken-Cuccinelli-R-For-Senate,0,0,0
http://www.dailykos.com/story/2013/12/20/1264215/-Texas-Republican-s-newest-plan-Secede-first-decide-whether-to-kill-the-gays-afterwards,2,-2,4
http://firstread.nbcnews.com/_news/2013/06/25/19135864-mass-voters-head-to-the-polls,2,0,2
http://www.breitbart.com/Big-Government/2013/03/29/Obama-Tries-to-Nationalize-Voting-for-Partisan-Gain-by-Signing-Executive-Order-Establishing-Election-Administration-Commission,-1,0,-1
http://www.breitbart.com/Big-Government/2013/04/01/RNC-Hires-Juan-Williams-s-Son-to-Help-GOP-Win-Youth-Black-Voters,0,-1,1
http://www.nytimes.com/2013/10/17/nyregion/booker-wins-senate-race-in-new-jersey.html,2,0,2
http://news.yahoo.com/virginia-race-seen-crucial-election-bellwether-021243256.html,1,0,1
http://www.washingtonpost.com/blogs/post-politics/wp/2013/12/08/ed-gillespie-considering-virginia-senate-run/,0,0,0
"http://www.chicagotribune.com/news/local/breaking/chi-illinois-governors-race-bill-brady-20131006,0,6346429.story",-1,0,-1
http://www.nytimes.com/2013/08/25/opinion/sunday/reindeer-games.html,0,-2,2
http://www.washingtonpost.com/blogs/wonkblog/wp/2013/12/05/sorry-democrats-youre-likely-to-lose-house-seats-in-2014/,0,0,0
http://www.huffingtonpost.com/2013/01/23/boehner-obama_n_2536693.html,0,0,0
http://www.dailykos.com/story/2013/07/14/1222941/-The-great-debate-about-the-GOP-House-majority-and-how-both-sides-are-inevitably-correct,-1,-1,0
http://www.nytimes.com/2013/06/19/us/politics/mccaskill-lends-support-to-group-urging-2016-clinton-run.html,1,0,1
http://www.dailykos.com/story/2013/03/24/1196592/-Bob-Dole-Calls-out-Current-Republicans,1,-2,3
http://nbcpolitics.nbcnews.com/_news/2013/01/18/16587667-from-era-defining-to-agenda-setting-not-all-inaugural-speeches-created-equal,2,-1,3
http://www.foxnews.com/politics/2013/08/31/speculation-about-clinton-run-includes-questions-about-daughter-chelsea-role/,1,1,0
http://www.foxnews.com/politics/2013/05/04/polls-show-gomez-closing-markey-just-days-after-massachusetts-senate-primarly/,0,0,0
http://politicalticker.blogs.cnn.com/2013/06/08/cory-booker-announces-senate-candidacy-saturday/,1,0,1
http://politicalticker.blogs.cnn.com/2013/01/29/clinton-talks-future-adventures/,1,0,1
http://www.usatoday.com/story/news/politics/2013/02/01/scott-brown-senate-massachusetts-john-kerry/1883943/,0,0,0
http://www.usatoday.com/story/news/politics/2013/11/05/election-day-2013-roundup/3448557/,0,0,0
http://www.dailykos.com/story/2013/10/10/1246134/-BREAKING-New-NBC-WSJ-Poll-Obama-47-GOP-DAMAGED,1,-1,2
http://www.chicagotribune.com/news/columnists/kass/,-1,0,-1
http://www.breitbart.com/Big-Journalism/2013/11/29/Politico-Spends-Thanksgiving-Weekend-Promoting-Children-of-Permanent-Political-Class,0,0,0
http://www.nytimes.com/2013/08/11/opinion/sunday/dowd-madam-president.html,-2,0,-2
http://www.dailykos.com/story/2013/08/24/1233630/-Wow-Maureen-Dowd-Knocks-One-Out-Of-The-Park-For-Once,-1,-1,0
http://www.usatoday.com/story/news/politics/2013/04/28/black-voter-turnout/2120025/,1,0,1
http://www.dailykos.com/story/2013/12/20/1264215/-Texas-Republican-s-newest-plan-Secede-first-decide-whether-to-kill-the-gays-afterwards,0,-2,2
http://nbcpolitics.nbcnews.com/_news/2013/07/16/19502641-senate-heads-toward-nuclear-showdown-on-filibuster-rules,0,0,0
http://www.cnn.com/2013/07/17/politics/liz-cheney-senate/index.html,0,0,0
http://www.breitbart.com/Big-Government/2013/03/17/Boehner-absolutely-trust-Obama,0,1,-1
http://www.washingtonpost.com/politics/new-york-readies-for-a-left-turn-at-city-hall/2013/10/19/ba1e33be-383b-11e3-8a0e-4e2cf80831fc_story.html,1,-1,2
http://www.washingtonpost.com/blogs/right-turn/wp/2013/02/04/american-crossroads-announces-a-spinoff/,0,0,0
http://www.washingtonpost.com/blogs/the-fix/wp/2013/01/07/why-republicans-dont-trust-chuck-hagel-in-5-easy-steps/,0,0,0
http://video.foxnews.com/v/2393386233001/judge-jeanine-the-american-people-want-the-truth/,-1,0,-1
http://firstread.nbcnews.com/_news/2013/01/24/16685892-down-but-not-out-republicans-regroup-at-rnc-winter-meeting,0,0,0
http://news.yahoo.com/booker-wins-nj-senate-seat-says-hes-scrapper-121828212--election.html,2,-1,3
http://www.nytimes.com/2013/04/01/us/politics/lessons-for-republicans-in-hazleton-pa.html,0,0,0
http://www.breitbart.com/Big-Journalism/2013/09/03/New-Political-Media-Establishment-Thinks-More-Conservatives-Not-Needed-for-Better-Campaign-Coverage,1,-1,2
http://www.washingtonpost.com/blogs/plum-line/wp/2013/06/17/do-senate-dems-have-the-votes-for-the-nuclear-option/,0,0,0
http://news.yahoo.com/ryan-says-gop-needs-pick-fights-obama-204420214--politics.html,-1,1,-2
http://www.breitbart.com/Big-Government/2013/03/29/Obama-Tries-to-Nationalize-Voting-for-Partisan-Gain-by-Signing-Executive-Order-Establishing-Election-Administration-Commission,-2,0,-2
http://www.nytimes.com/2013/01/06/opinion/sunday/the-surreal-world-capitol-hill.html,1,-2,3
http://www.huffingtonpost.com/2013/05/30/north-carolina-senate-race-2014_n_3362754.html,0,0,0
http://nation.foxnews.com/obama-inauguration/2013/01/21/political-cooperation-little-hope-change-obamas-2nd-term,-2,0,-2
http://www.washingtonpost.com/politics/after-the-first-black-president-who-will-be-second/2013/01/20/5dd3fa14-61f2-11e2-b05a-605528f6b712_story.html,0,0,0
http://www.reuters.com/article/2013/07/16/us-usa-congress-senate-idUSBRE96D08M20130716,0,0,0
http://latino.foxnews.com/latino/politics/2013/05/02/does-tx-sen-ted-cruz-qualify-for-president-though-was-born-in-canada/,0,0,0
http://www.bbc.co.uk/news/uk-england-cambridgeshire-22376578,0,0,0
http://www.usatoday.com/story/news/politics/2013/03/07/rand-paul-brennan-filibuster/1969869/,0,0,0
http://www.dailykos.com/story/2013/02/15/1187349/-John-McCain-s-very-very-reasonable-explanation-for-why-Republicans-filibustered-Chuck-Hagel,0,-2,2
http://www.nytimes.com/2013/10/19/us/politics/texans-stick-with-cruz-despite-defeat-in-washington.html,-1,1,-2
http://www.dailykos.com/story/2013/06/18/1216975/-NYC-Council-Race-Yetta-Kurland-vs-Derivatives-Man,0,0,0
http://news.yahoo.com/-mccain--hillary-clinton-vs-rand-paul-in-2016-would-be-%e2%80%98tough-choice%e2%80%99--134621320.html,-1,1,-2
http://www.dailykos.com/story/2013/06/16/1216376/-About-Jan-Brewer,0,-2,2
"http://www.chicagotribune.com/news/politics/clout/chi-emanuel-allies-fill-ballot-with-referendum-questions-20131209,0,6259438.story",0,0,0
"http://www.latimes.com/nation/la-na-new-jersey-senate-20131017,0,6722617.story",0,0,0
http://www.huffingtonpost.com/2013/03/13/frank-lautenberg-leg_n_2869942.html,0,0,0
http://www.usatoday.com/story/news/politics/2013/01/03/congress-new-members/1806461/,0,0,0
http://www.dailykos.com/story/2013/05/20/1210252/-Daily-Kos-Elections-Morning-Digest-Karen-Handel-to-run-for-Senate-in-Georgia,0,0,0
http://www.washingtonpost.com/opinions/matt-miller-paul-ryan-is-no-ronald-reagan/2013/03/14/bf1bddfc-8ca2-11e2-9f54-f3fdd70acad2_story.html,0,-1,1
"http://www.chicagotribune.com/news/politics/clout/chi-durbin-telling-top-democrats-hell-seek-reelection-in-2014-20130308,0,6929096.story",0,0,0
http://firstread.nbcnews.com/_news/2013/06/06/18803535-christie-selects-new-jersey-ag-to-fill-senate-vacancy,0,0,0
http://www.washingtonpost.com/blogs/the-fix/wp/2013/10/30/is-terry-mcauliffe-pulling-away-or-losing-ground/,0,0,0
http://www.huffingtonpost.com/2013/01/08/ted-strickland-ohio_n_2431964.html,0,0,0
http://politicalticker.blogs.cnn.com/2013/10/21/cruz-senate-republicans-are-single-most-damaging-thing-for-the-gop-in-2014/,0,-1,1
http://www.nytimes.com/2013/08/08/opinion/collins-loud-is-a-losing-proposition.html,0,-1,1
http://www.dailykos.com/story/2013/01/03/1175909/-O-The-President,0,-2,2
http://www.nytimes.com/2013/06/03/books/the-center-holds-by-jonathan-alter.html,0,-1,1
http://www.cnn.com/2013/11/05/politics/election-2013/index.html,0,0,0
http://www.usatoday.com/story/news/politics/2013/05/23/dccc-chairman-rep-steve-israel-winning-house-odds/2355273/,1,-1,2
http://www.reuters.com/article/2013/01/23/us-usa-politics-ryan-idUSBRE90M1IO20130123,0,0,0
http://www.breitbart.com/Big-Government/2013/11/22/Republican-Establishment-Donors-Target-Tea-Party-s-Justin-Amash-in-Michigan-Primary,0,0,0
http://firstread.nbcnews.com/_news/2008/10/20/4426351-obama-the-150-million-man,1,0,1
"http://www.latimes.com/news/opinion/commentary/la-oe-mcmanus-column-ted-cruz-20130731,0,828965.column",0,-1,1
http://www.cnn.com/2013/01/23/opinion/bennett-gop-strategy/index.html,-2,1,-3
http://www.breitbart.com/Big-Government/2013/11/13/nuclear-option-democrats-not-gop-facing-looming-civil-war,-2,-2,0
http://www.usatoday.com/story/news/politics/2013/01/09/obama-solis-labor-department-resignation/1821199/,0,0,0
http://www.cnn.com/2013/10/19/politics/hillary-clinton-mcauliffe-virginia/index.html,1,0,1
http://firstread.nbcnews.com/_news/2013/08/14/20026350-the-year-of-low-turnout-and-the-consequences-of-not-voting,0,0,0
http://www.usatoday.com/story/news/politics/2013/04/07/obama-ambassadors-political-contributors/2057931/,-1,0,-1
http://news.yahoo.com/michele-bachmann-sideshow-hurting-gop-062800373.html,0,-1,1
http://blogs.wsj.com/peggynoonan/2013/06/21/where-was-the-tea-party/,-2,1,-3
http://www.dailykos.com/story/2013/02/07/1185338/-UNBELIEVABLE-Rick-Scott-Stole-Over-200-000-votes,0,-2,2
http://www.huffingtonpost.com/2013/07/20/george-p-bush-campaign_n_3628020.html,0,1,-1
http://www.dailykos.com/story/2013/09/06/1236835/-No-white-people-won-t-save-the-GOP,1,-1,2
http://www.huffingtonpost.com/2013/10/04/mitch-mcconnell-campaign-finance_n_4040720.html,0,-1,1
http://www.breitbart.com/InstaBlog/2013/08/31/Rush-Camp-Annoyed-With-Norquist-Remark,0,0,0
http://politicalticker.blogs.cnn.com/2013/03/19/cnn-projects-colbert-busch-wins-democratic-primary-in-s-c-sanford-in-gop-runoff/,0,1,-1
http://nbcpolitics.nbcnews.com/_news/2013/08/02/19832303-at-fancy-farm-mcconnell-steps-into-crosshairs,0,1,-1
http://www.usatoday.com/story/news/politics/2013/03/07/rand-paul-brennan-filibuster/1969869/,-1,1,-2
http://www.nytimes.com/2013/11/24/us/a-traditionalist-and-an-upstart-both-powerful.html,0,0,0
http://www.huffingtonpost.com/2013/05/25/gop-party-of-crybabies-sa_n_3335954.html,0,-2,2
http://www.reuters.com/article/2013/08/16/usa-politics-republicans-boston-idUSL2N0GH0DD20130816,0,0,0
http://blogs.wsj.com/washwire/2013/01/23/ryan-says-hes-avoiding-despair-over-elections-outcome/,0,0,0
http://usnews.nbcnews.com/_news/2013/01/21/16626806-president-obama-rides-and-walks-to-the-white-house,0,0,0
http://www.nytimes.com/2013/02/05/us/politics/waiting-times-to-vote-at-polls-draw-scrutiny.html,0,0,0
http://news.yahoo.com/after-a-bitter-election--bloomberg-and-de-blasio-make-peace-195157227.html,0,0,0
http://www.dailykos.com/story/2013/10/14/1247084/-NJ-Sen-Sarah-Palin-Uses-Hand-For-Notes-During-Rally-For-Steve-Lonegan-R,0,0,0
http://www.nytimes.com/2013/01/29/opinion/brooks-a-second-g-o-p.html,0,2,-2
http://www.washingtonpost.com/politics/in-the-clintons-talk-of-brokering-compromise-an-implicit-rebuke-of-obama-years/2013/10/31/f8cf7d66-40a1-11e3-a751-f032898f2dbc_story.html,1,0,1
http://www.foxnews.com/politics/2013/11/12/justice-scalia-says-fits-right-in-in-texas/,0,1,-1
"http://www.latimes.com/opinion/commentary/la-oe-mcmanus-heritage-foundation-jim-demint-20131013,0,7890463.column",0,-1,1
http://www.reuters.com/article/2013/08/05/usa-politics-clinton-idUSL1N0G61BF20130805,0,0,0
http://www.dailykos.com/story/2013/08/10/1230349/-Ken-Cuccinelli-s-special-session-blunder,0,-1,1
http://www.washingtonpost.com/opinions/ej-dionne-chris-christies-debate-phobia/2013/08/18/e46da21e-06d4-11e3-a07f-49ddc7417125_story.html,0,1,-1
http://www.foxnews.com/politics/2013/06/25/supreme-court-strikes-down-key-part-voting-rights-act/,0,0,0
http://news.yahoo.com/blogs/power-players-abc-news/ron-paul-retired-not-relenting-105701483.html,0,0,0
http://www.usatoday.com/story/news/politics/2013/05/07/mark-sanford-colbert-busch-congress-election-south-carolina/2140591/,0,1,-1
http://www.bbc.co.uk/news/magazine-24347663,0,0,0
http://news.yahoo.com/blogs/ticket/george-hw-bush-jeb-bush-white-house-131938993.html,0,-1,1
http://www.huffingtonpost.com/2013/06/17/ted-cruz-voter-id-immigration_n_3456063.html,0,0,0
http://www.usatoday.com/story/news/politics/2013/01/26/iowa-senator-tom-harkin-retires/1866407/,0,0,0
http://www.breitbart.com/Big-Government/2013/11/05/Dem-Robo-Calls-Claim-Cuccinelli-Supports-ObamaCare-And-Abortion,-1,-1,0
"http://www.chicagotribune.com/news/politics/clout/chi-quinn-daley-spar-at-democratic-breakfast-20130814,0,4159445.story",1,0,1
http://in.reuters.com/article/2013/11/21/usa-senate-nominees-idINL2N0J612C20131121,-1,0,-1
http://www.breitbart.com/Big-Government/2013/08/26/Exclusive-Kentucky-Tea-Partiers-revolt-against-McConnell-after-he-called-them-fringe,0,0,0
http://www.breitbart.com/Big-Government/2013/08/05/RNC-to-NBC-CNN-Dump-Hillary-Docs-Or-We-Will-Dump-Debates,0,0,0
http://www.huffingtonpost.com/2013/05/18/gallup-review-polls_n_3299895.html,0,0,0
http://www.dailykos.com/story/2013/08/29/1234767/-The-2020-redistricting-battle-begins-in-2014,2,-2,4
"http://www.latimes.com/news/local/la-me-abcarian-arnold-maria-20130503,0,5408467.story",0,0,0
http://www.huffingtonpost.com/2013/03/14/cory-booker-star-trek_n_2875926.html,0,0,0
http://www.usatoday.com/story/news/politics/2013/01/21/obamas-inaugural-day-celebration/1850901/,1,0,1
http://www.usatoday.com/story/news/politics/2013/10/29/virginia-politics-students-mcauliffe-cuccinelli/3285617/,1,0,1
http://www.huffingtonpost.com/2013/12/29/ted-cruz-canadian_n_4515506.html,0,0,0
http://usnews.nbcnews.com/_news/2013/03/12/17287378-another-george-bush-to-run-for-texas-office,0,2,-2
http://www.dailykos.com/story/2013/10/19/1248812/-Saturday-nutpick-a-palooza-Taunting-the-losers,-2,0,-2
"http://www.chicagotribune.com/news/local/breaking/chi-bill-daley-governors-race-20130916,0,17259.story",0,0,0
http://www.foxnews.com/politics/2013/08/06/first-term-republican-rep-tom-cotton-announces-campaign-for-arkansas-senate/,0,0,0
http://www.huffingtonpost.com/2013/07/28/obama-hillary-clinton-lunch_n_3668178.html,0,0,0
http://www.washingtonpost.com/blogs/the-fix/wp/2013/08/06/where-chelsea-clinton-could-run-for-office/,0,0,0
http://news.yahoo.com/john-boehner-voters-8th-congressional-district-162828908.html,0,-1,1
http://news.yahoo.com/morris-cat-runs-mayor-mexican-city-170928886.html,0,0,0
"http://www.chicagotribune.com/news/politics/sns-rt-us-usa-inaugurationbre90i04i-20130118,0,6731740.story",2,0,2
"http://www.chicagotribune.com/news/politics/clout/chi-oberweis-to-run-for-us-senate-seat-held-by-durbin-20131122,0,6758440.story",0,0,0
"http://www.latimes.com/news/opinion/endorsements/la-ed-end-mayor-20130428,0,2913586.story",1,-1,2
http://firstread.nbcnews.com/_news/2013/05/01/18002155-cruz-16-texas-senators-path-might-not-be-so-easy,0,1,-1
http://usnews.nbcnews.com/_news/2013/03/12/17287378-another-george-bush-to-run-for-texas-office,0,0,0
http://www.dailykos.com/story/2013/08/28/1234584/-Republican-leaders-asked-to-speak-at-March-on-Washington-anniversary-declined,0,-1,1
http://www.huffingtonpost.com/2013/03/16/cpac-straw-poll-results-2013_n_2856972.html,0,1,-1
http://www.huffingtonpost.com/2013/08/02/huma-abedin-philippe-reines_n_3693268.html,0,0,0
http://www.washingtonpost.com/opinions/michael-gerson-a-gop-house-divided-cannot-govern/2013/10/17/5d6db4b4-375a-11e3-ae46-e4248e75c8ea_story.html,-1,-1,0
http://online.wsj.com/article/SB10001424127887323978104578330303498617958.html,0,0,0
http://www.foxnews.com/opinion/2013/01/10/did-ed-koch-really-say-that-about-obama/,0,0,0
http://www.cnn.com/2013/08/24/politics/new-york-times-mayor-endorsement/index.html,0,0,0
http://www.huffingtonpost.com/2013/04/06/harry-reid-nuclear-option_n_3029000.html,0,0,0
http://firstread.nbcnews.com/_news/2013/08/14/20026350-the-year-of-low-turnout-and-the-consequences-of-not-voting,0,0,0
http://www.nytimes.com/2013/06/18/us/justices-reject-arizona-voting-law-requiring-proof-of-citizenship.html,0,0,0
"http://www.latimes.com/nation/politics/politicsnow/la-pn-terry-mcauliffe-virginia-victory-speech-20131105,0,5859484.story",0,0,0
http://www.bbc.co.uk/news/world-us-canada-24838385,0,0,0
http://www.huffingtonpost.com/2013/08/03/alison-lundergan-grimes-abortion-positions_n_3698539.html,1,0,1
http://www.bbc.co.uk/news/world-us-canada-25042482,-1,-1,0
http://fivethirtyeight.blogs.nytimes.com/2013/04/30/how-immigration-reform-and-demographics-could-change-presidential-math/,1,-1,2
http://www.huffingtonpost.com/2013/10/31/cory-booker-swearing-in_n_4180609.html,0,0,0
"http://www.latimes.com/news/local/la-me-mayor-endorse-20130329,0,3188279.story",0,0,0
http://dealbook.nytimes.com/2013/11/07/white-house-names-senior-bank-of-america-executive-to-commerce-post/,-1,0,-1
http://www.breitbart.com/Big-Government/2013/10/27/Ken-Cuccinelli-Is-Virginia-s-Libertarian-Choice-Too,-2,0,-2
http://news.yahoo.com/new-book-details-how-obama-questioned-his-own-ability-to-run-for-re-election-191039012.html,-1,1,-2
http://blogs.wsj.com/washwire/2013/01/23/ryan-says-hes-avoiding-despair-over-elections-outcome/,-1,2,-3
http://www.huffingtonpost.com/2013/11/14/atheist-supreme-court-poll_n_4275235.html,0,-1,1
"http://www.latimes.com/news/opinion/endorsements/la-ed-end-0217-mayor-20130215,0,7012293.story",2,-1,3
http://blogs.wsj.com/washwire/2013/02/01/politics-counts-where-the-hispanic-voters-arent/,0,-1,1
http://nbcpolitics.nbcnews.com/_news/2013/11/06/21323037-boston-elects-new-mayor-and-10-other-important-elections-around-the-country,0,0,0
http://www.reuters.com/article/2013/07/24/us-usa-politics-weiner-idUSBRE96M0X320130724,0,-1,1
http://www.washingtonpost.com/blogs/the-fix/wp/2013/10/28/the-death-of-the-political-middle-in-1-powerpoint-slide/,1,0,1
http://www.huffingtonpost.com/2013/02/20/obama-approval-rating_n_2729342.html,1,0,1
http://www.breitbart.com/Big-Journalism/2013/05/21/WaPo-ABC-Poll-Obama-Lying-About-Benghazi-IRS-Targeting-Inappropriate-Media-Still-Distrusted,-1,0,-1
http://www.dailykos.com/story/2013/10/17/1248292/-How-every-Congresscritter-voted-on-shutdown-default-w-spotlight-Georgia,0,0,0
http://www.dailykos.com/story/2013/05/23/1211089/-Abbreviated-Pundit-Round-up-Some-things-are-happening-in-DC-despite-gridlock,-1,-1,0
http://news.yahoo.com/blogs/power-players-abc-news/computer-geeks-save-gop-meet-guys-trying-party-115212714.html,1,-1,2
http://www.huffingtonpost.com/2013/12/17/alabama-special-election-results_n_4462747.html,0,0,0
http://www.huffingtonpost.com/2013/01/21/inauguration-parade-2013-photos_n_2519552.html,1,0,1
http://firstread.nbcnews.com/_news/2013/10/11/20924466-cruz-scoffs-at-nbcwsj-poll-thats-not-reflective-of-where-this-country-is,0,-1,1
